Probe,Gene Name,Model Count,Minimum Value,Maximum Value
ENSG00000163482,STK36,,,
ENSG00000163492,CCDC141,,,
ENSG00000163507,CIP2A,,,
ENSG00000163508,EOMES,,,
ENSG00000163510,CWC22,,,
ENSG00000163513,TGFBR2,,,
ENSG00000163516,ANKZF1,,,
ENSG00000163517,HDAC11,,,
ENSG00000163519,TRAT1,,,
ENSG00000163520,FBLN2,,,
ENSG00000163521,GLB1L,,,
ENSG00000163528,CHCHD4,,,
ENSG00000163535,SGO2,,,
ENSG00000163536,SERPINI1,,,
ENSG00000163539,CLASP2,,,
ENSG00000163541,SUCLG1,,,
ENSG00000163577,EIF5A2,,,
ENSG00000163584,RPL22L1,,,
ENSG00000163590,PPM1L,,,
ENSG00000163596,ICA1L,,,
ENSG00000163599,CTLA4,,,
ENSG00000163600,ICOS,,,
ENSG00000163605,PPP4R2,,,
ENSG00000163606,CD200R1,,,
ENSG00000163607,GTPBP8,,,
ENSG00000163608,NEPRO,,,
ENSG00000163611,SPICE1,,,
ENSG00000163617,CCDC191,,,
ENSG00000163618,CADPS,,,
ENSG00000163624,CDS1,,,
ENSG00000163625,WDFY3,,,
ENSG00000163629,PTPN13,,,
ENSG00000163630,SYNPR,,,
ENSG00000163635,ATXN7,,,
ENSG00000163637,PRICKLE2,,,
ENSG00000163638,ADAMTS9,,,
ENSG00000163644,PPM1K,,,
ENSG00000163659,TIPARP,,,
ENSG00000163660,CCNL1,,,
ENSG00000163661,PTX3,,,
ENSG00000163682,RPL9,,,
ENSG00000163683,SMIM14,,,
ENSG00000163686,ABHD6,,,
ENSG00000163687,DNASE1L3,,,
ENSG00000163689,CFAP20DC,,,
ENSG00000163694,RBM47,,,
ENSG00000163697,APBB2,,,
ENSG00000163701,IL17RE,,,
ENSG00000163703,CRELD1,,,
ENSG00000163710,PCOLCE2,,,
ENSG00000163714,U2SURP,,,
ENSG00000163728,TTC14,,,
ENSG00000163735,CXCL5,,,
ENSG00000163738,MTHFD2L,,,
ENSG00000163739,CXCL1,,,
ENSG00000163743,RCHY1,,,
ENSG00000163751,CPA3,,,
ENSG00000163754,GYG1,,,
ENSG00000163762,TM4SF18,,,
ENSG00000163803,PLB1,,,
ENSG00000163808,KIF15,,,
ENSG00000163814,CDCP1,,,
ENSG00000163815,CLEC3B,,,
ENSG00000163823,CCR1,,,
ENSG00000163827,LRRC2,,,
ENSG00000163832,ELP6,,,
ENSG00000163840,DTX3L,,,
ENSG00000163864,NMNAT3,,,
ENSG00000163882,POLR2H,,,
ENSG00000163884,KLF15,,,
ENSG00000163898,LIPH,,,
ENSG00000163902,RPN1,,,
ENSG00000163913,IFT122,,,
ENSG00000163918,RFC4,,,
ENSG00000163923,RPL39L,,,
ENSG00000163931,TKT,,,
ENSG00000163938,GNL3,,,
ENSG00000163945,UVSSA,,,
ENSG00000163947,ARHGEF3,,,
ENSG00000163956,LRPAP1,,,
ENSG00000163975,MELTF,,,
ENSG00000163993,S100P,,,
ENSG00000164023,SGMS2,,,
ENSG00000164031,DNAJB14,,,
ENSG00000164032,H2AZ1,,,
ENSG00000164035,EMCN,,,
ENSG00000164037,SLC9B1,,,
ENSG00000164038,SLC9B2,,,
ENSG00000164039,BDH2,,,
ENSG00000164040,PGRMC2,,,
ENSG00000164045,CDC25A,,,
ENSG00000164048,ZNF589,,,
ENSG00000164050,PLXNB1,,,
ENSG00000164051,CCDC51,,,
ENSG00000164054,SHISA5,,,
ENSG00000164056,SPRY1,,,
ENSG00000164066,INTU,,,
ENSG00000164070,HSPA4L,,,
ENSG00000164073,MFSD8,,,
ENSG00000164078,MST1R,,,
ENSG00000164081,TEX264,,,
ENSG00000164086,DUSP7,,,
ENSG00000164088,PPM1M,,,
ENSG00000164099,PRSS12,,,
ENSG00000164104,HMGB2,,,
ENSG00000164105,SAP30,,,
ENSG00000164106,SCRG1,,,
ENSG00000164109,MAD2L1,,,
ENSG00000164111,ANXA5,,,
ENSG00000164114,MAP9,,,
ENSG00000164116,GUCY1A1,,,
ENSG00000164117,FBXO8,,,
ENSG00000164118,CEP44,,,
ENSG00000164120,HPGD,,,
ENSG00000164124,TMEM144,,,
ENSG00000164125,GASK1B,,,
ENSG00000164128,NPY1R,,,
ENSG00000164136,IL15,,,
ENSG00000164142,FHIP1A,,,
ENSG00000164144,ARFIP1,,,
ENSG00000164162,ANAPC10,,,
ENSG00000164169,PRMT9,,,
ENSG00000164171,ITGA2,,,
ENSG00000164172,MOCS2,,,
ENSG00000164175,SLC45A2,,,
ENSG00000164176,EDIL3,,,
ENSG00000164180,TMEM161B,,,
ENSG00000164181,ELOVL7,,,
ENSG00000164182,NDUFAF2,,,
ENSG00000164187,LMBRD2,,,
ENSG00000164188,RANBP3L,,,
ENSG00000164197,RNF180,,,
ENSG00000164199,ADGRV1,,,
ENSG00000164209,SLC25A46,,,
ENSG00000164211,STARD4,,,
ENSG00000164220,F2RL2,,,
ENSG00000164221,CCDC112,,,
ENSG00000164237,CMBL,,,
ENSG00000164241,C5orf63,,,
ENSG00000164251,F2RL1,,,
ENSG00000164258,NDUFS4,,,
ENSG00000164291,ARSK,,,
ENSG00000164292,RHOBTB3,,,
ENSG00000164294,GPX8,,,
ENSG00000164305,CASP3,,,
ENSG00000164306,PRIMPOL,,,
ENSG00000164307,ERAP1,,,
ENSG00000164308,ERAP2,,,
ENSG00000164309,CMYA5,,,
ENSG00000164318,EGFLAM,,,
ENSG00000164330,EBF1,,,
ENSG00000164342,TLR3,,,
ENSG00000164346,NSA2,,,
ENSG00000164347,GFM2,,,
ENSG00000164379,FOXQ1,,,
ENSG00000164393,ADGRF2,,,
ENSG00000164398,ACSL6,,,
ENSG00000164405,UQCRQ,,,
ENSG00000164414,SLC35A1,,,
ENSG00000164418,GRIK2,,,
ENSG00000164430,CGAS,,,
ENSG00000164434,FABP7,,,
ENSG00000164440,TXLNB,,,
ENSG00000164442,CITED2,,,
ENSG00000164463,CREBRF,,,
ENSG00000164466,SFXN1,,,
ENSG00000164483,SAMD3,,,
ENSG00000164484,TMEM200A,,,
ENSG00000164506,STXBP5,,,
ENSG00000164520,RAET1E,,,
ENSG00000164530,PI16,,,
ENSG00000164542,KIAA0895,,,
ENSG00000164543,STK17A,,,
ENSG00000164574,GALNT10,,,
ENSG00000164587,RPS14,,,
ENSG00000164588,HCN1,,,
ENSG00000164604,GPR85,,,
ENSG00000164610,RP9,,,
ENSG00000164611,PTTG1,,,
ENSG00000164615,CAMLG,,,
ENSG00000164620,RELL2,,,
ENSG00000164626,KCNK5,,,
ENSG00000164647,STEAP1,,,
ENSG00000164649,CDCA7L,,,
ENSG00000164659,ELAPOR2,,,
ENSG00000164663,USP49,,,
ENSG00000164674,SYTL3,,,
ENSG00000164683,HEY1,,,
ENSG00000164684,ZNF704,,,
ENSG00000164687,FABP5,,,
ENSG00000164691,TAGAP,,,
ENSG00000164692,COL1A2,,,
ENSG00000164694,FNDC1,,,
ENSG00000164695,CHMP4C,,,
ENSG00000164713,BRI3,,,
ENSG00000164715,LMTK2,,,
ENSG00000164733,CTSB,,,
ENSG00000164741,DLC1,,,
ENSG00000164742,ADCY1,,,
ENSG00000164743,C8orf48,,,
ENSG00000164756,SLC30A8,,,
ENSG00000164758,MED30,,,
ENSG00000164761,TNFRSF11B,,,
ENSG00000164764,SBSPON,,,
ENSG00000164778,EN2,,,
ENSG00000164796,CSMD3,,,
ENSG00000164815,ORC5,,,
ENSG00000164818,DNAAF5,,,
ENSG00000164825,DEFB1,,,
ENSG00000164830,OXR1,,,
ENSG00000164855,TMEM184A,,,
ENSG00000164877,MICALL2,,,
ENSG00000164880,INTS1,,,
ENSG00000164885,CDK5,,,
ENSG00000164889,SLC4A2,,,
ENSG00000164896,FASTK,,,
ENSG00000164897,TMUB1,,,
ENSG00000164916,FOXK1,,,
ENSG00000164919,COX6C,,,
ENSG00000164920,OSR2,,,
ENSG00000164929,BAALC,,,
ENSG00000164930,FZD6,,,
ENSG00000164932,CTHRC1,,,
ENSG00000164933,SLC25A32,,,
ENSG00000164934,DCAF13,,,
ENSG00000164935,DCSTAMP,,,
ENSG00000164938,TP53INP1,,,
ENSG00000164946,FREM1,,,
ENSG00000164949,GEM,,,
ENSG00000164951,PDP1,,,
ENSG00000164953,TMEM67,,,
ENSG00000164967,RPP25L,,,
ENSG00000164970,FAM219A,,,
ENSG00000164976,MYORG,,,
ENSG00000164978,NUDT2,,,
ENSG00000164983,TMEM65,,,
ENSG00000164985,PSIP1,,,
ENSG00000164989,CCDC171,,,
ENSG00000165025,SYK,,,
ENSG00000165028,NIPSNAP3B,,,
ENSG00000165029,ABCA1,,,
ENSG00000165030,NFIL3,,,
ENSG00000165055,METTL2B,,,
ENSG00000165071,TMEM71,,,
ENSG00000165072,MAMDC2,,,
ENSG00000165092,ALDH1A1,,,
ENSG00000165102,HGSNAT,,,
ENSG00000165105,RASEF,,,
ENSG00000165115,KIF27,,,
ENSG00000165124,SVEP1,,,
ENSG00000165125,TRPV6,,,
ENSG00000165138,ANKS6,,,
ENSG00000165140,FBP1,,,
ENSG00000165152,PGAP4,,,
ENSG00000165156,ZHX1,,,
ENSG00000165168,CYBB,,,
ENSG00000165169,DYNLT3,,,
ENSG00000165175,MID1IP1,,,
ENSG00000165181,SHOC1,,,
ENSG00000165185,KIAA1958,,,
ENSG00000165192,ASB11,,,
ENSG00000165194,PCDH19,,,
ENSG00000165195,PIGA,,,
ENSG00000165209,STRBP,,,
ENSG00000165233,CARD19,,,
ENSG00000165238,WNK2,,,
ENSG00000165240,ATP7A,,,
ENSG00000165244,ZNF367,,,
ENSG00000165246,NLGN4Y,,,
ENSG00000165259,HDX,,,
ENSG00000165264,NDUFB6,,,
ENSG00000165272,AQP3,,,
ENSG00000165275,TRMT10B,,,
ENSG00000165283,STOML2,,,
ENSG00000165288,BRWD3,,,
ENSG00000165304,MELK,,,
ENSG00000165359,INTS6L,,,
ENSG00000165392,WRN,,,
ENSG00000165591,FAAH2,,,
ENSG00000165684,SNAPC4,,,
ENSG00000165689,ENTR1,,,
ENSG00000165699,TSC1,,,
ENSG00000165716,DIPK1B,,,
ENSG00000165724,ZMYND19,,,
ENSG00000165775,FUNDC2,,,
ENSG00000165802,NSMF,,,
ENSG00000165810,BTNL9,,,
ENSG00000166265,CYYR1,,,
ENSG00000166278,C2,,,
ENSG00000166432,ZMAT1,,,
ENSG00000166508,MCM7,,,
ENSG00000166529,ZSCAN21,,,
ENSG00000166681,BEX3,,,
ENSG00000166704,ZNF606,,,
ENSG00000166913,YWHAB,,,
ENSG00000166925,TSC22D4,,,
ENSG00000166979,EVA1C,,,
ENSG00000167034,NKX3-1,,,
ENSG00000167037,SGSM1,,,
ENSG00000167074,TEF,,,
ENSG00000167077,MEI1,,,
ENSG00000167081,PBX3,,,
ENSG00000167106,FAM102A,,,
ENSG00000167110,GOLGA2,,,
ENSG00000167114,SLC27A4,,,
ENSG00000167118,URM1,,,
ENSG00000167123,CERCAM,,,
ENSG00000167157,PRRX2,,,
ENSG00000167393,PPP2R3B,,,
ENSG00000167555,ZNF528,,,
ENSG00000167613,LAIR1,,,
ENSG00000167614,TTYH1,,,
ENSG00000167615,LENG8,,,
ENSG00000167617,CDC42EP5,,,
ENSG00000167632,TRAPPC9,,,
ENSG00000167656,LY6D,,,
ENSG00000167685,ZNF444,,,
ENSG00000167700,MFSD3,,,
ENSG00000167701,GPT,,,
ENSG00000167702,KIFC2,,,
ENSG00000167747,C19orf48,,,
ENSG00000167748,KLK1,,,
ENSG00000167754,KLK5,,,
ENSG00000167755,KLK6,,,
ENSG00000167757,KLK11,,,
ENSG00000167759,KLK13,,,
ENSG00000167766,ZNF83,,,
ENSG00000167904,TMEM68,,,
ENSG00000168016,TRANK1,,,
ENSG00000168026,TTC21A,,,
ENSG00000168028,RPSA,,,
ENSG00000168032,ENTPD3,,,
ENSG00000168036,CTNNB1,,,
ENSG00000168038,ULK4,,,
ENSG00000168077,SCARA3,,,
ENSG00000168078,PBK,,,
ENSG00000168079,SCARA5,,,
ENSG00000168090,COPS6,,,
ENSG00000168116,KIAA1586,,,
ENSG00000168137,SETD5,,,
ENSG00000168143,FAM83B,,,
ENSG00000168152,THAP9,,,
ENSG00000168216,LMBRD1,,,
ENSG00000168228,ZCCHC4,,,
ENSG00000168237,GLYCTK,,,
ENSG00000168268,NT5DC2,,,
ENSG00000168273,SMIM4,,,
ENSG00000168280,KIF5C,,,
ENSG00000168288,MMADHC,,,
ENSG00000168291,PDHB,,,
ENSG00000168298,H1-4,,,
ENSG00000168300,PCMTD1,,,
ENSG00000168301,KCTD6,,,
ENSG00000168306,ACOX2,,,
ENSG00000168309,FAM107A,,,
ENSG00000168329,CX3CR1,,,
ENSG00000168374,ARF4,,,
ENSG00000168386,FILIP1L,,,
ENSG00000168393,DTYMK,,,
ENSG00000168394,TAP1,,,
ENSG00000168421,RHOH,,,
ENSG00000168453,HR,,,
ENSG00000168476,REEP4,,,
ENSG00000168477,TNXB,,,
ENSG00000168481,LGI3,,,
ENSG00000168487,BMP1,,,
ENSG00000168490,PHYHIP,,,
ENSG00000168491,CCDC110,,,
ENSG00000168495,POLR3D,,,
ENSG00000168497,CAVIN2,,,
ENSG00000168542,COL3A1,,,
ENSG00000168546,GFRA2,,,
ENSG00000168615,ADAM9,,,
ENSG00000168671,UGT3A2,,,
ENSG00000168672,LRATD2,,,
ENSG00000168685,IL7R,,,
ENSG00000168702,LRP1B,,,
ENSG00000168703,WFDC12,,,
ENSG00000168734,PKIG,,,
ENSG00000168743,NPNT,,,
ENSG00000168754,FAM178B,,,
ENSG00000168758,SEMA4C,,,
ENSG00000168769,TET2,,,
ENSG00000168785,TSPAN5,,,
ENSG00000168795,ZBTB5,,,
ENSG00000168824,NSG1,,,
ENSG00000168843,FSTL5,,,
ENSG00000168874,ATOH8,,,
ENSG00000168884,TNIP2,,,
ENSG00000168894,RNF181,,,
ENSG00000168899,VAMP5,,,
ENSG00000168906,MAT2A,,,
ENSG00000168916,ZNF608,,,
ENSG00000168917,SLC35G2,,,
ENSG00000168918,INPP5D,,,
ENSG00000168924,LETM1,,,
ENSG00000168936,TMEM129,,,
ENSG00000168938,PPIC,,,
ENSG00000168958,MFF,,,
ENSG00000168994,PXDC1,,,
ENSG00000169019,COMMD8,,,
ENSG00000169020,ATP5ME,,,
ENSG00000169026,SLC49A3,,,
ENSG00000169031,COL4A3,,,
ENSG00000169035,KLK7,,,
ENSG00000169047,IRS1,,,
ENSG00000169057,MECP2,,,
ENSG00000169059,VCX3A,,,
ENSG00000169067,ACTBL2,,,
ENSG00000169071,ROR2,,,
ENSG00000169083,AR,,,
ENSG00000169085,VXN,,,
ENSG00000169100,SLC25A6,,,
ENSG00000169116,PARM1,,,
ENSG00000169122,FAM110B,,,
ENSG00000169155,ZBTB43,,,
ENSG00000169184,MN1,,,
ENSG00000169193,CCDC126,,,
ENSG00000169220,RGS14,,,
ENSG00000169223,LMAN2,,,
ENSG00000169230,PRELID1,,,
ENSG00000169239,CA5B,,,
ENSG00000169245,CXCL10,,,
ENSG00000169247,SH3TC2,,,
ENSG00000169248,CXCL11,,,
ENSG00000169251,NMD3,,,
ENSG00000169252,ADRB2,,,
ENSG00000169255,B3GALNT1,,,
ENSG00000169258,GPRIN1,,,
ENSG00000169282,KCNAB1,,,
ENSG00000169288,MRPL1,,,
ENSG00000169297,NR0B1,,,
ENSG00000169302,STK32A,,,
ENSG00000169313,P2RY12,,,
ENSG00000169429,CXCL8,,,
ENSG00000169432,SCN9A,,,
ENSG00000169435,RASSF6,,,
ENSG00000169436,COL22A1,,,
ENSG00000169439,SDC2,,,
ENSG00000169495,HTRA4,,,
ENSG00000169499,PLEKHA2,,,
ENSG00000169507,SLC38A11,,,
ENSG00000169548,ZNF280A,,,
ENSG00000169554,ZEB2,,,
ENSG00000169562,GJB1,,,
ENSG00000169564,PCBP1,,,
ENSG00000169567,HINT1,,,
ENSG00000169570,DTWD2,,,
ENSG00000169583,CLIC3,,,
ENSG00000169599,NFU1,,,
ENSG00000169604,ANTXR1,,,
ENSG00000169607,CKAP2L,,,
ENSG00000169621,APLF,,,
ENSG00000169629,RGPD8,,,
ENSG00000169635,HIC2,,,
ENSG00000169679,BUB1,,,
ENSG00000169692,AGPAT2,,,
ENSG00000169744,LDB2,,,
ENSG00000169756,LIMS1,,,
ENSG00000169760,NLGN1,,,
ENSG00000169762,TAPT1,,,
ENSG00000169851,PCDH7,,,
ENSG00000169855,ROBO1,,,
ENSG00000169860,P2RY1,,,
ENSG00000169871,TRIM56,,,
ENSG00000169891,REPS2,,,
ENSG00000169902,TPST1,,,
ENSG00000169908,TM4SF1,,,
ENSG00000169919,GUSB,,,
ENSG00000169925,BRD3,,,
ENSG00000169946,ZFPM2,,,
ENSG00000169964,TMEM42,,,
ENSG00000169976,SF3B5,,,
ENSG00000170006,TMEM154,,,
ENSG00000170011,MYRIP,,,
ENSG00000170017,ALCAM,,,
ENSG00000170027,YWHAG,,,
ENSG00000170085,SIMC1,,,
ENSG00000170144,HNRNPA3,,,
ENSG00000170153,RNF150,,,
ENSG00000170260,ZNF212,,,
ENSG00000170264,FAM161A,,,
ENSG00000170271,FAXDC2,,,
ENSG00000170275,CRTAP,,,
ENSG00000170323,FABP4,,,
ENSG00000170340,B3GNT2,,,
ENSG00000170365,SMAD1,,,
ENSG00000170369,CST2,,,
ENSG00000170379,TCAF2,,,
ENSG00000170381,SEMA3E,,,
ENSG00000170390,DCLK2,,,
ENSG00000170396,ZNF804A,,,
ENSG00000170448,NFXL1,,,
ENSG00000170458,CD14,,,
ENSG00000170464,DNAJC18,,,
ENSG00000170476,MZB1,,,
ENSG00000170485,NPAS2,,,
ENSG00000170500,LONRF2,,,
ENSG00000170522,ELOVL6,,,
ENSG00000170542,SERPINB9,,,
ENSG00000170561,IRX2,,,
ENSG00000170571,EMB,,,
ENSG00000170606,HSPA4,,,
ENSG00000170619,COMMD5,,,
ENSG00000170624,SGCD,,,
ENSG00000170631,ZNF16,,,
ENSG00000170638,TRABD,,,
ENSG00000170734,POLH,,,
ENSG00000170745,KCNS3,,,
ENSG00000170775,GPR37,,,
ENSG00000170786,SDR16C5,,,
ENSG00000170791,CHCHD7,,,
ENSG00000170801,HTRA3,,,
ENSG00000170802,FOXN2,,,
ENSG00000170837,GPR27,,,
ENSG00000170860,LSM3,,,
ENSG00000170873,MTSS1,,,
ENSG00000170876,TMEM43,,,
ENSG00000170889,RPS9,,,
ENSG00000170891,CYTL1,,,
ENSG00000170892,TSEN34,,,
ENSG00000170899,GSTA4,,,
ENSG00000170906,NDUFA3,,,
ENSG00000170909,OSCAR,,,
ENSG00000170915,PAQR8,,,
ENSG00000170917,NUDT6,,,
ENSG00000170927,PKHD1,,,
ENSG00000170954,ZNF415,,,
ENSG00000170961,HAS2,,,
ENSG00000171004,HS6ST2,,,
ENSG00000171033,PKIA,,,
ENSG00000171051,FPR1,,,
ENSG00000171056,SOX7,,,
ENSG00000171094,ALK,,,
ENSG00000171115,GIMAP8,,,
ENSG00000171130,ATP6V0E2,,,
ENSG00000171132,PRKCE,,,
ENSG00000171135,JAGN1,,,
ENSG00000171155,C1GALT1C1,,,
ENSG00000171159,BBLN,,,
ENSG00000171195,MUC7,,,
ENSG00000171222,SCAND1,,,
ENSG00000171227,TMEM37,,,
ENSG00000171234,UGT2B7,,,
ENSG00000171243,SOSTDC1,,,
ENSG00000171316,CHD7,,,
ENSG00000171320,ESCO2,,,
ENSG00000171365,CLCN5,,,
ENSG00000171368,TPPP,,,
ENSG00000171388,APLN,,,
ENSG00000171408,PDE7B,,,
ENSG00000171421,MRPL36,,,
ENSG00000171425,ZNF581,,,
ENSG00000171428,NAT1,,,
ENSG00000171443,ZNF524,,,
ENSG00000171444,MCC,,,
ENSG00000171448,ZBTB26,,,
ENSG00000171456,ASXL1,,,
ENSG00000171467,ZNF318,,,
ENSG00000171476,HOPX,,,
ENSG00000171503,ETFDH,,,
ENSG00000171522,PTGER4,,,
ENSG00000171530,TBCA,,,
ENSG00000171552,BCL2L1,,,
ENSG00000171604,CXXC5,,,
ENSG00000171617,ENC1,,,
ENSG00000171657,GPR82,,,
ENSG00000171659,GPR34,,,
ENSG00000171700,RGS19,,,
ENSG00000171703,TCEA2,,,
ENSG00000171711,DEFB4A,,,
ENSG00000171843,MLLT3,,,
ENSG00000171848,RRM2,,,
ENSG00000171858,RPS21,,,
ENSG00000171863,RPS7,,,
ENSG00000171867,PRNP,,,
ENSG00000171951,SCG2,,,
ENSG00000171992,SYNPO,,,
ENSG00000172005,MAL,,,
ENSG00000172037,LAMB2,,,
ENSG00000172053,QARS1,,,
ENSG00000172061,LRRC15,,,
ENSG00000172071,EIF2AK3,,,
ENSG00000172086,KRCC1,,,
ENSG00000172115,CYCS,,,
ENSG00000172116,CD8B,,,
ENSG00000172139,SLC9C1,,,
ENSG00000172159,FRMD3,,,
ENSG00000172164,SNTB1,,,
ENSG00000172167,MTBP,,,
ENSG00000172172,MRPL13,,,
ENSG00000172197,MBOAT1,,,
ENSG00000172201,ID4,,,
ENSG00000172209,GPR22,,,
ENSG00000172215,CXCR6,,,
ENSG00000172216,CEBPB,,,
ENSG00000172264,MACROD2,,,
ENSG00000172292,CERS6,,,
ENSG00000172296,SPTLC3,,,
ENSG00000172315,TP53RK,,,
ENSG00000172318,B3GALT1,,,
ENSG00000172331,BPGM,,,
ENSG00000172336,POP7,,,
ENSG00000172340,SUCLG2,,,
ENSG00000172348,RCAN2,,,
ENSG00000172354,GNB2,,,
ENSG00000172403,SYNPO2,,,
ENSG00000172428,COPS9,,,
ENSG00000172432,GTPBP2,,,
ENSG00000172465,TCEAL1,,,
ENSG00000172469,MANEA,,,
ENSG00000172478,MAB21L4,,,
ENSG00000172534,HCFC1,,,
ENSG00000172548,NIPAL4,,,
ENSG00000172578,KLHL6,,,
ENSG00000172594,SMPDL3A,,,
ENSG00000172667,ZMAT3,,,
ENSG00000172673,THEMIS,,,
ENSG00000172724,CCL19,,,
ENSG00000172728,FUT10,,,
ENSG00000172748,ZNF596,,,
ENSG00000172752,COL6A5,,,
ENSG00000172785,CBWD1,,,
ENSG00000172795,DCP2,,,
ENSG00000172817,CYP7B1,,,
ENSG00000172869,DMXL1,,,
ENSG00000172878,METAP1D,,,
ENSG00000172888,ZNF621,,,
ENSG00000172889,EGFL7,,,
ENSG00000172901,LVRN,,,
ENSG00000172936,MYD88,,,
ENSG00000172985,SH3RF3,,,
ENSG00000172986,GXYLT2,,,
ENSG00000173040,EVC2,,,
ENSG00000173041,ZNF680,,,
ENSG00000173068,BNC2,,,
ENSG00000173083,HPSE,,,
ENSG00000173114,LRRN3,,,
ENSG00000173137,ADCK5,,,
ENSG00000173166,RAPH1,,,
ENSG00000173175,ADCY5,,,
ENSG00000173193,PARP14,,,
ENSG00000173198,CYSLTR1,,,
ENSG00000173200,PARP15,,,
ENSG00000173209,AHSA2P,,,
ENSG00000173210,ABLIM3,,,
ENSG00000173214,MFSD4B,,,
ENSG00000173221,GLRX,,,
ENSG00000173226,IQCB1,,,
ENSG00000173230,GOLGB1,,,
ENSG00000173258,ZNF483,,,
ENSG00000173272,MZT2A,,,
ENSG00000173275,ZNF449,,,
ENSG00000173281,PPP1R3B,,,
ENSG00000173320,STOX2,,,
ENSG00000173334,TRIB1,,,
ENSG00000173376,NDNF,,,
ENSG00000173402,DAG1,,,
ENSG00000173530,TNFRSF10D,,,
ENSG00000173531,MST1,,,
ENSG00000173545,ZNF622,,,
ENSG00000173559,NABP1,,,
ENSG00000173611,SCAI,,,
ENSG00000173638,SLC19A1,,,
ENSG00000173674,EIF1AX,,,
ENSG00000173681,BCLAF3,,,
ENSG00000173698,ADGRG2,,,
ENSG00000173705,SUSD5,,,
ENSG00000173706,HEG1,,,
ENSG00000173852,DPY19L1,,,
ENSG00000173890,GPR160,,,
ENSG00000173905,GOLIM4,,,
ENSG00000173926,MARCHF3,,,
ENSG00000173930,SLCO4C1,,,
ENSG00000174004,NRROS,,,
ENSG00000174123,TLR10,,,
ENSG00000174125,TLR1,,,
ENSG00000174130,TLR6,,,
ENSG00000174132,FAM174A,,,
ENSG00000174136,RGMB,,,
ENSG00000174173,TRMT10C,,,
ENSG00000174306,ZHX3,,,
ENSG00000174343,CHRNA9,,,
ENSG00000174428,GTF2IRD2B,,,
ENSG00000174469,CNTNAP2,,,
ENSG00000174473,GALNTL6,,,
ENSG00000174482,LINGO2,,,
ENSG00000174500,GCSAM,,,
ENSG00000174501,ANKRD36C,,,
ENSG00000174564,IL20RB,,,
ENSG00000174599,TRAM1L1,,,
ENSG00000174607,UGT8,,,
ENSG00000174611,KY,,,
ENSG00000174640,SLCO2A1,,,
ENSG00000174697,LEP,,,
ENSG00000174705,SH3PXD2B,,,
ENSG00000174720,LARP7,,,
ENSG00000174738,NR1D2,,,
ENSG00000174740,PABPC5,,,
ENSG00000174748,RPL15,,,
ENSG00000174749,FAM241A,,,
ENSG00000174799,CEP135,,,
ENSG00000174808,BTC,,,
ENSG00000174944,P2RY14,,,
ENSG00000174946,GPR171,,,
ENSG00000175040,CHST2,,,
ENSG00000175048,ZDHHC14,,,
ENSG00000175063,UBE2C,,,
ENSG00000175066,GK5,,,
ENSG00000175073,VCPIP1,,,
ENSG00000175084,DES,,,
ENSG00000175105,ZNF654,,,
ENSG00000175121,WFDC5,,,
ENSG00000175161,CADM2,,,
ENSG00000175287,PHYHD1,,,
ENSG00000175305,CCNE2,,,
ENSG00000175324,LSM1,,,
ENSG00000175414,ARL10,,,
ENSG00000175416,CLTB,,,
ENSG00000175426,PCSK1,,,
ENSG00000175445,LPL,,,
ENSG00000175455,CCDC14,,,
ENSG00000175471,MCTP1,,,
ENSG00000175497,DPP10,,,
ENSG00000175556,LONRF3,,,
ENSG00000175600,SUGCT,,,
ENSG00000175606,TMEM70,,,
ENSG00000175768,TOMM5,,,
ENSG00000175806,MSRA,,,
ENSG00000175854,SWI5,,,
ENSG00000175879,HOXD8,,,
ENSG00000175893,ZDHHC21,,,
ENSG00000175895,PLEKHF2,,,
ENSG00000176018,LYSMD3,,,
ENSG00000176055,MBLAC2,,,
ENSG00000176058,TPRN,,,
ENSG00000176087,SLC35A4,,,
ENSG00000176101,SSNA1,,,
ENSG00000176177,ENTHD1,,,
ENSG00000176204,LRRTM4,,,
ENSG00000176209,SMIM19,,,
ENSG00000176293,ZNF135,,,
ENSG00000176399,DMRTA1,,,
ENSG00000176406,RIMS2,,,
ENSG00000176595,KBTBD11,,,
ENSG00000176597,B3GNT5,,,
ENSG00000176714,CCDC121,,,
ENSG00000176720,BOK,,,
ENSG00000176731,RBIS,,,
ENSG00000176771,NCKAP5,,,
ENSG00000176788,BASP1,,,
ENSG00000176853,FAM91A1,,,
ENSG00000176907,TCIM,,,
ENSG00000176928,GCNT4,,,
ENSG00000176978,DPP7,,,
ENSG00000177034,MTX3,,,
ENSG00000177076,ACER2,,,
ENSG00000177096,PHETA2,,,
ENSG00000177380,PPFIA3,,,
ENSG00000177383,MAGEF1,,,
ENSG00000177409,SAMD9L,,,
ENSG00000177432,NAP1L5,,,
ENSG00000177463,NR2C2,,,
ENSG00000177556,ATOX1,,,
ENSG00000177565,TBL1XR1,,,
ENSG00000177570,SAMD12,,,
ENSG00000177646,ACAD9,,,
ENSG00000177663,IL17RA,,,
ENSG00000177694,NAALADL2,,,
ENSG00000177706,FAM20C,,,
ENSG00000177707,NECTIN3,,,
ENSG00000177732,SOX12,,,
ENSG00000177879,AP3S1,,,
ENSG00000177917,ARL6IP6,,,
ENSG00000177932,ZNF354C,,,
ENSG00000177943,MAMDC4,,,
ENSG00000177989,ODF3B,,,
ENSG00000178031,ADAMTSL1,,,
